"","Indiv","Sire","Dam","Sex","Breed","Born","I","Offspring"
"4312","animal6172","animal3713","animal5322","male","Angler",2015,10,FALSE
"4313","animal6173","animal3568","animal5332","female","Angler",2015,8,TRUE
"4314","animal6174","animal5334","animal64","female","Angler",2015,1,TRUE
"4315","animal6178","animal3689","animal5330","female","Angler",2015,8.5,TRUE
"4316","animal6179","animal5336","animal3706","female","Angler",2015,7.5,TRUE
"4317","animal6180","animal3957","animal5322","female","Angler",2015,6.5,TRUE
"4318","animal6183","animal4270","animal5327","male","Angler",2015,3,TRUE
"4319","animal6185","animal4252","animal5330","male","Angler",2015,3.5,FALSE
"4320","animal6187","animal7","animal5328","female","Angler",2015,4,TRUE
"4321","animal6193","animal14","animal5328","female","Angler",2015,4,TRUE
"4322","animal6195","animal3692","animal5331","male","Angler",2015,8.5,FALSE
"4323","animal6196","animal5334","animal4726","male","Angler",2015,3.5,FALSE
"4324","animal6197","animal4242","animal5327","female","Angler",2015,6,TRUE
"4325","animal6198","animal5334","animal3892","male","Angler",2015,8.5,FALSE
"4326","animal6200","animal5326","animal4264","female","Angler",2015,3.5,TRUE
"4327","animal6201","animal3550","animal5322","female","Angler",2015,12,TRUE
"4328","animal6202","animal3688","animal5322","female","Angler",2015,11,TRUE
"4329","animal6203","animal5334","animal4726","male","Angler",2015,3.5,FALSE
"4330","animal6207","animal3733","animal5322","male","Angler",2015,9,FALSE
"4331","animal6208","animal3745","animal5335","male","Angler",2015,4.5,FALSE
"4332","animal6209","animal3953","animal5335","female","Angler",2015,4,TRUE
"4333","animal6211","animal5324","animal4235","male","Angler",2015,6,FALSE
"4334","animal6214","animal3575","animal5331","female","Angler",2015,7,TRUE
"4335","animal6215","animal5324","animal3940","female","Angler",2015,7,TRUE
"4336","animal6217","animal3699","animal5332","female","Angler",2015,8,TRUE
"4337","animal6219","animal3948","animal5335","female","Angler",2015,4,TRUE
"4338","animal6220","animal3956","animal5333","female","Angler",2015,3.5,TRUE
"4339","animal6224","animal3542","animal5335","female","Angler",2015,9.5,TRUE
"4340","animal6225","animal3745","animal5327","female","Angler",2015,6.5,TRUE
"4341","animal6226","animal5325","animal4213","female","Angler",2015,9.5,TRUE
"4342","animal6227","animal3725","animal5327","male","Angler",2015,8,FALSE
"4343","animal6228","animal3205","animal5332","female","Angler",2015,15,TRUE
"4344","animal6229","animal3943","animal5330","female","Angler",2015,5,TRUE
"4345","animal6231","animal3439","animal5331","female","Angler",2015,10,TRUE
"4346","animal6232","animal3563","animal5333","female","Angler",2015,8,TRUE
"4347","animal6234","animal3725","animal5332","female","Angler",2015,6.5,TRUE
"4348","animal6236","animal4722","animal5333","female","Angler",2015,4.5,TRUE
"4349","animal6241","animal4228","animal5333","female","Angler",2015,4.5,TRUE
"4350","animal6242","animal3663","animal5328","female","Angler",2015,12.5,TRUE
"4351","animal6243","animal4271","animal5332","female","Angler",2015,1.5,TRUE
"4352","animal6249","animal3563","animal5330","female","Angler",2016,9.5,TRUE
"4353","animal6252","animal5334","animal74","male","Angler",2016,2,TRUE
"4354","animal6253","animal3898","animal5331","male","Angler",2016,9,FALSE
"4355","animal6262","animal5340","animal5479","female","Angler",2016,0.5,TRUE
"4356","animal6263","animal5340","animal5433","male","Angler",2016,1,TRUE
"4357","animal6275","animal5340","animal4920","male","Angler",2016,1,TRUE
"4358","animal6276","animal5340","animal4388","female","Angler",2016,0.5,TRUE
"4359","animal6281","animal5340","animal4840","female","Angler",2016,1,FALSE
"4360","animal6283","animal5340","animal4333","female","Angler",2016,1,FALSE
"4361","animal6288","animal5340","animal5431","female","Angler",2016,1,TRUE
"4362","animal6291","animal3490","animal5400","male","Angler",2016,1,FALSE
"4363","animal6300","animal5350","animal4847","male","Angler",2016,1,FALSE
"4364","animal6301","animal5350","animal3789","male","Angler",2016,1,FALSE
"4365","animal6307","animal5350","animal4020","male","Angler",2016,1,FALSE
"4366","animal6308","animal5350","animal5477","female","Angler",2016,0.5,FALSE
"4367","animal6321","animal5350","animal5371","female","Angler",2016,1,TRUE
"4368","animal6322","animal5350","animal5486","female","Angler",2016,0.5,TRUE
"4369","animal6327","animal5350","animal4335","male","Angler",2016,1,FALSE
"4370","animal6328","animal3597","animal5370","female","Angler",2016,1,TRUE
"4371","animal6330","animal3597","animal5395","male","Angler",2016,1,FALSE
"4372","animal6338","animal4783","animal5414","male","Angler",2016,1,FALSE
"4373","animal6339","animal4783","animal5429","female","Angler",2016,1,TRUE
"4374","animal6344","animal4291","animal5386","female","Angler",2016,1,TRUE
"4375","animal6346","animal4291","animal5485","female","Angler",2016,0.5,FALSE
"4376","animal6347","animal4291","animal5407","female","Angler",2016,1,FALSE
"4377","animal6348","animal4291","animal5395","male","Angler",2016,1,FALSE
"4378","animal6351","animal5365","animal5421","female","Angler",2016,1,TRUE
"4379","animal6354","animal5365","animal4275","female","Angler",2016,1,TRUE
"4380","animal6358","animal5365","animal4788","female","Angler",2016,1,TRUE
"4381","animal6366","animal5365","animal4371","male","Angler",2016,1,FALSE
"4382","animal6368","animal5365","animal4781","female","Angler",2016,1,TRUE
"4383","animal6372","animal5365","animal4907","female","Angler",2016,1,FALSE
"4384","animal6380","animal5365","animal3496","male","Angler",2016,0.5,FALSE
"4385","animal6381","animal5365","animal4321","female","Angler",2016,1,TRUE
"4386","animal6382","animal5365","animal3640","female","Angler",2016,0.5,FALSE
"4387","animal6386","animal5378","animal4802","female","Angler",2016,1,TRUE
"4388","animal6390","animal5378","animal4335","female","Angler",2016,1,FALSE
"4389","animal6399","animal5378","animal3370","female","Angler",2016,1,FALSE
"4390","animal6400","animal5378","animal4961","female","Angler",2016,0.5,FALSE
"4391","animal6407","animal5378","animal5382","male","Angler",2016,1,FALSE
"4392","animal6409","animal5378","animal4949","female","Angler",2016,0.5,TRUE
"4393","animal6412","animal5378","animal5377","male","Angler",2016,1,FALSE
"4394","animal6416","animal5378","animal4364","female","Angler",2016,1,FALSE
"4395","animal6420","animal4001","animal5370","female","Angler",2016,1,TRUE
"4396","animal6428","animal5399","animal5473","female","Angler",2016,1,TRUE
"4397","animal6432","animal5399","animal4315","male","Angler",2016,1,TRUE
"4398","animal6434","animal5399","animal4088","female","Angler",2016,1,TRUE
"4399","animal6435","animal5399","animal4352","female","Angler",2016,1,TRUE
"4400","animal6449","animal5399","animal4362","male","Angler",2016,1,TRUE
"4401","animal6455","animal5406","animal3612","male","Angler",2016,1,TRUE
"4402","animal6458","animal5406","animal5480","female","Angler",2016,0.5,TRUE
"4403","animal6461","animal5406","animal4873","male","Angler",2016,1,FALSE
"4404","animal6465","animal5406","animal5482","female","Angler",2016,0.5,TRUE
"4405","animal6471","animal5406","animal5374","female","Angler",2016,1,FALSE
"4406","animal6474","animal5406","animal5402","male","Angler",2016,1,FALSE
"4407","animal6476","animal5406","animal4102","female","Angler",2016,0.5,TRUE
"4408","animal6478","animal5406","animal4388","male","Angler",2016,0.5,FALSE
"4409","animal6480","animal5406","animal4883","female","Angler",2016,1,TRUE
"4410","animal6481","animal5406","animal4813","male","Angler",2016,1,FALSE
"4411","animal6482","animal5406","animal5435","female","Angler",2016,1,TRUE
"4412","animal6484","animal5406","animal3980","female","Angler",2016,1,TRUE
"4413","animal6488","animal5406","animal4914","female","Angler",2016,1,FALSE
"4414","animal6489","animal5406","animal3592","female","Angler",2016,1,TRUE
"4415","animal6497","animal4866","animal5440","female","Angler",2016,1,TRUE
"4416","animal6502","animal5418","animal4349","female","Angler",2016,1,TRUE
"4417","animal6503","animal5418","animal4333","female","Angler",2016,1,TRUE
"4418","animal6505","animal5418","animal4937","female","Angler",2016,1,TRUE
"4419","animal6515","animal5418","animal5400","female","Angler",2016,1,FALSE
"4420","animal6519","animal5418","animal4082","female","Angler",2016,1,TRUE
"4421","animal6521","animal5418","animal5337","female","Angler",2016,1,TRUE
"4422","animal6526","animal5418","animal4814","male","Angler",2016,1,TRUE
"4423","animal6527","animal5418","animal4803","male","Angler",2016,1,FALSE
"4424","animal6532","animal1353","animal5475","female","Angler",2016,0.5,TRUE
"4425","animal6534","animal1353","animal5368","male","Angler",2016,1,TRUE
"4426","animal6550","animal5458","animal4775","female","Angler",2017,2,TRUE
"4427","animal6566","animal5458","animal5383","female","Angler",2017,2,TRUE
"4428","animal6580","animal4089","animal5343","female","Angler",2017,2,TRUE
"4429","animal6582","animal4089","animal5421","male","Angler",2017,2,FALSE
"4430","animal6587","animal3814","animal5356","female","Angler",2017,2,TRUE
"4431","animal6591","animal3636","animal5422","male","Angler",2017,2,FALSE
"4432","animal6627","animal3490","animal5391","female","Angler",2017,2,TRUE
"4433","animal6629","animal3490","animal5414","female","Angler",2017,2,TRUE
"4434","animal6631","animal3490","animal5407","male","Angler",2017,2,FALSE
"4435","animal6632","animal5350","animal5463","male","Angler",2017,2,FALSE
"4436","animal6633","animal5350","animal3996","male","Angler",2017,2,FALSE
"4437","animal6636","animal5350","animal4894","male","Angler",2017,2,FALSE
"4438","animal6638","animal5350","animal5382","male","Angler",2017,2,FALSE
"4439","animal6640","animal5350","animal5417","female","Angler",2017,2,TRUE
"4440","animal6643","animal5350","animal5421","female","Angler",2017,2,FALSE
"4441","animal6645","animal5350","animal5450","male","Angler",2017,2,FALSE
"4442","animal6646","animal5350","animal4088","female","Angler",2017,2,TRUE
"4443","animal6651","animal5350","animal5487","female","Angler",2017,1.5,FALSE
"4444","animal6654","animal5350","animal5449","male","Angler",2017,2,FALSE
"4445","animal6656","animal5350","animal4335","male","Angler",2017,2,FALSE
"4446","animal6663","animal5350","animal4374","male","Angler",2017,2,FALSE
"4447","animal6664","animal5350","animal5473","male","Angler",2017,2,FALSE
"4448","animal6665","animal5350","animal5368","female","Angler",2017,2,FALSE
"4449","animal6667","animal3597","animal5362","female","Angler",2017,2,TRUE
"4450","animal6669","animal3597","animal5430","female","Angler",2017,2,FALSE
"4451","animal6675","animal4783","animal5433","male","Angler",2017,2,FALSE
"4452","animal6676","animal4783","animal5422","female","Angler",2017,2,TRUE
"4453","animal6681","animal4783","animal5477","male","Angler",2017,1.5,FALSE
"4454","animal6684","animal4291","animal5368","female","Angler",2017,2,TRUE
"4455","animal6685","animal4291","animal5478","male","Angler",2017,1.5,FALSE
"4456","animal6687","animal4291","animal5451","female","Angler",2017,2,TRUE
"4457","animal6688","animal4291","animal5479","male","Angler",2017,1.5,FALSE
"4458","animal6689","animal5365","animal3497","female","Angler",2017,1.5,TRUE
"4459","animal6690","animal5365","animal4321","female","Angler",2017,2,TRUE
"4460","animal6693","animal5365","animal4944","female","Angler",2017,1.5,TRUE
"4461","animal6707","animal5365","animal4903","female","Angler",2017,2,FALSE
"4462","animal6712","animal5365","animal4362","male","Angler",2017,2,FALSE
"4463","animal6722","animal5378","animal3810","female","Angler",2017,2,TRUE
"4464","animal6724","animal5378","animal5442","male","Angler",2017,2,FALSE
"4465","animal6728","animal5378","animal3813","male","Angler",2017,2,TRUE
"4466","animal6734","animal5378","animal5486","male","Angler",2017,1.5,FALSE
"4467","animal6737","animal5378","animal4852","female","Angler",2017,2,FALSE
"4468","animal6748","animal5378","animal4034","female","Angler",2017,2,TRUE
"4469","animal6750","animal5378","animal4275","female","Angler",2017,2,TRUE
"4470","animal6774","animal5399","animal3803","male","Angler",2017,2,TRUE
"4471","animal6784","animal5399","animal4945","female","Angler",2017,1.5,FALSE
"4472","animal6786","animal5399","animal4826","female","Angler",2017,2,FALSE
"4473","animal6794","animal5399","animal3963","male","Angler",2017,2,TRUE
"4474","animal6795","animal5399","animal5433","male","Angler",2017,2,TRUE
"4475","animal6797","animal5399","animal5348","male","Angler",2017,2,TRUE
"4476","animal6799","animal5406","animal4009","male","Angler",2017,2,TRUE
"4477","animal6801","animal5406","animal5383","male","Angler",2017,2,FALSE
"4478","animal6803","animal5406","animal5447","female","Angler",2017,2,FALSE
"4479","animal6807","animal5406","animal5445","female","Angler",2017,2,FALSE
"4480","animal6808","animal5406","animal4350","female","Angler",2017,2,TRUE
"4481","animal6810","animal5406","animal1325","male","Angler",2017,2,TRUE
"4482","animal6811","animal5406","animal4921","male","Angler",2017,2,FALSE
"4483","animal6813","animal5406","animal3818","male","Angler",2017,1.5,FALSE
"4484","animal6815","animal5406","animal4850","female","Angler",2017,2,FALSE
"4485","animal6821","animal5406","animal4838","female","Angler",2017,2,FALSE
"4486","animal6823","animal5406","animal4837","female","Angler",2017,2,TRUE
"4487","animal6824","animal5406","animal3640","female","Angler",2017,1.5,TRUE
"4488","animal6827","animal5406","animal4942","male","Angler",2017,2,FALSE
"4489","animal6833","animal4866","animal5480","female","Angler",2017,1.5,TRUE
"4490","animal6848","animal5418","animal4853","female","Angler",2018,3,TRUE
"4491","animal6849","animal5418","animal3616","female","Angler",2018,3,TRUE
"4492","animal6853","animal5418","animal4356","male","Angler",2018,3,FALSE
"4493","animal6855","animal5418","animal5364","female","Angler",2018,3,TRUE
"4494","animal6858","animal5418","animal4940","female","Angler",2018,3,TRUE
"4495","animal6863","animal5418","animal4355","female","Angler",2018,3,TRUE
"4496","animal6864","animal5418","animal4296","female","Angler",2018,3,TRUE
"4497","animal6874","animal5458","animal4275","female","Angler",2018,3,TRUE
"4498","animal6905","animal4089","animal5363","female","Angler",2018,3,FALSE
"4499","animal6910","animal3814","animal5429","female","Angler",2018,3,TRUE
"4500","animal6915","animal3814","animal5363","male","Angler",2018,3,FALSE
"4501","animal6918","animal3636","animal5370","female","Angler",2018,3,TRUE
"4502","animal6927","animal5340","animal3975","female","Angler",2018,3,FALSE
"4503","animal6951","animal5340","animal4788","female","Angler",2018,3,FALSE
"4504","animal6962","animal3490","animal5362","female","Angler",2018,3,FALSE
"4505","animal6968","animal5350","animal5450","male","Angler",2018,3,FALSE
"4506","animal6969","animal5350","animal4376","female","Angler",2018,3,FALSE
"4507","animal6970","animal5350","animal4287","female","Angler",2018,3,TRUE
"4508","animal6976","animal5350","animal4392","female","Angler",2018,2.5,TRUE
"4509","animal6980","animal5350","animal4758","female","Angler",2018,3,FALSE
"4510","animal6983","animal5350","animal4019","male","Angler",2018,3,FALSE
"4511","animal6986","animal5350","animal5354","female","Angler",2018,3,TRUE
"4512","animal6987","animal5350","animal4359","female","Angler",2018,3,TRUE
"4513","animal6988","animal5350","animal4905","male","Angler",2018,3,FALSE
"4514","animal6990","animal5350","animal3753","male","Angler",2018,3,FALSE
"4515","animal6991","animal5350","animal4364","female","Angler",2018,3,FALSE
"4516","animal6992","animal5350","animal4079","male","Angler",2018,3,FALSE
"4517","animal7000","animal5350","animal3803","female","Angler",2018,3,TRUE
"4518","animal7007","animal3597","animal5451","female","Angler",2018,3,TRUE
"4519","animal7010","animal4783","animal5414","female","Angler",2018,3,TRUE
"4520","animal7012","animal4291","animal5450","female","Angler",2018,3,TRUE
"4521","animal7015","animal4291","animal5459","female","Angler",2018,3,TRUE
"4522","animal7021","animal5365","animal3625","female","Angler",2018,3,TRUE
"4523","animal7029","animal5365","animal4315","female","Angler",2018,3,FALSE
"4524","animal7039","animal5365","animal4799","female","Angler",2018,3,TRUE
"4525","animal7041","animal5365","animal3635","male","Angler",2018,3,TRUE
"4526","animal7054","animal5378","animal4903","female","Angler",2018,3,FALSE
"4527","animal7055","animal5378","animal4802","male","Angler",2018,3,FALSE
"4528","animal7056","animal5378","animal3497","male","Angler",2018,2.5,FALSE
"4529","animal7061","animal5378","animal5479","female","Angler",2018,2.5,FALSE
"4530","animal7066","animal5378","animal4351","female","Angler",2018,3,FALSE
"4531","animal7067","animal5378","animal5368","female","Angler",2018,3,FALSE
"4532","animal7069","animal5378","animal4772","female","Angler",2018,3,TRUE
"4533","animal7076","animal5378","animal4362","female","Angler",2018,3,TRUE
"4534","animal7079","animal5378","animal4804","female","Angler",2018,3,FALSE
"4535","animal7081","animal5378","animal4838","male","Angler",2018,3,TRUE
"4536","animal7086","animal4001","animal5436","male","Angler",2018,3,TRUE
"4537","animal7087","animal1329","animal5440","female","Angler",2018,3,TRUE
"4538","animal7098","animal5399","animal5364","female","Angler",2018,3,TRUE
"4539","animal7103","animal5399","animal4398","female","Angler",2018,2.5,FALSE
"4540","animal7112","animal5399","animal4789","female","Angler",2018,3,TRUE
"4541","animal7127","animal5406","animal4841","female","Angler",2019,4,TRUE
"4542","animal7128","animal5406","animal4280","female","Angler",2019,4,TRUE
"4543","animal7134","animal5406","animal4887","female","Angler",2019,4,TRUE
"4544","animal7140","animal5406","animal5433","male","Angler",2019,4,TRUE
"4545","animal7141","animal5406","animal5402","female","Angler",2019,4,FALSE
"4546","animal7144","animal5406","animal4092","female","Angler",2019,4,TRUE
"4547","animal7148","animal5406","animal4277","male","Angler",2019,4,FALSE
"4548","animal7149","animal5406","animal3622","female","Angler",2019,4,TRUE
"4549","animal7158","animal4866","animal5405","male","Angler",2019,4,TRUE
"4550","animal7165","animal5418","animal4850","male","Angler",2019,4,TRUE
"4551","animal7169","animal5418","animal5374","male","Angler",2019,4,FALSE
"4552","animal7170","animal5418","animal4870","male","Angler",2019,4,FALSE
"4553","animal7180","animal5418","animal4333","female","Angler",2019,4,FALSE
"4554","animal7181","animal5418","animal5436","male","Angler",2019,4,FALSE
"4555","animal7182","animal5418","animal4887","female","Angler",2019,4,FALSE
"4556","animal7187","animal5418","animal4939","female","Angler",2019,4,FALSE
"4557","animal7190","animal5418","animal5487","male","Angler",2019,3.5,FALSE
"4558","animal7237","animal3814","animal5435","female","Angler",2019,4,FALSE
"4559","animal7268","animal5340","animal5363","male","Angler",2019,4,FALSE
"4560","animal7287","animal3490","animal5386","male","Angler",2019,4,TRUE
"4561","animal7289","animal3490","animal5457","male","Angler",2019,4,FALSE
"4562","animal7293","animal5350","animal4341","male","Angler",2019,4,TRUE
"4563","animal7295","animal5350","animal4921","female","Angler",2019,4,FALSE
"4564","animal7302","animal5350","animal4942","male","Angler",2019,4,FALSE
"4565","animal7308","animal5350","animal5447","female","Angler",2019,4,TRUE
"4566","animal7309","animal5350","animal3497","female","Angler",2019,3.5,TRUE
"4567","animal7311","animal5350","animal4360","male","Angler",2019,4,TRUE
"4568","animal7312","animal5350","animal4894","female","Angler",2019,4,TRUE
"4569","animal7313","animal5350","animal4000","female","Angler",2019,4,FALSE
"4570","animal7314","animal5350","animal3628","female","Angler",2019,4,FALSE
"4571","animal7318","animal5350","animal3803","female","Angler",2019,4,FALSE
"4572","animal7319","animal5350","animal4826","female","Angler",2019,4,TRUE
"4573","animal7321","animal5350","animal4376","female","Angler",2019,4,TRUE
"4574","animal7323","animal3597","animal5429","male","Angler",2019,4,FALSE
"4575","animal7324","animal3597","animal5485","female","Angler",2019,3.5,FALSE
"4576","animal7330","animal4783","animal5400","female","Angler",2019,4,TRUE
"4577","animal7331","animal4783","animal5363","male","Angler",2019,4,FALSE
"4578","animal7332","animal4291","animal5383","male","Angler",2019,4,FALSE
"4579","animal7343","animal5365","animal4960","male","Angler",2019,3.5,FALSE
"4580","animal7344","animal5365","animal4274","female","Angler",2019,4,TRUE
"4581","animal7347","animal5365","animal5476","female","Angler",2019,3.5,FALSE
"4582","animal7349","animal5365","animal4287","female","Angler",2019,4,TRUE
"4583","animal7352","animal5365","animal4398","female","Angler",2019,3.5,TRUE
"4584","animal7357","animal5365","animal5479","male","Angler",2019,3.5,FALSE
"4585","animal7365","animal5365","animal4853","male","Angler",2019,4,FALSE
"4586","animal7369","animal5378","animal5386","male","Angler",2019,4,TRUE
"4587","animal7370","animal5378","animal4937","female","Angler",2019,4,TRUE
"4588","animal7377","animal5378","animal4321","female","Angler",2019,4,TRUE
"4589","animal7378","animal5378","animal3793","male","Angler",2019,4,FALSE
"4590","animal7379","animal5378","animal4026","female","Angler",2019,4,TRUE
"4591","animal7381","animal5378","animal4348","female","Angler",2019,4,TRUE
"4592","animal7389","animal5378","animal4826","female","Angler",2019,4,TRUE
"4593","animal7392","animal5378","animal5474","male","Angler",2019,4,FALSE
"4594","animal7393","animal5378","animal5457","female","Angler",2019,4,TRUE
"4595","animal7396","animal5378","animal4843","female","Angler",2019,4,TRUE
"4596","animal7397","animal5378","animal3810","female","Angler",2019,4,TRUE
"4597","animal7399","animal4001","animal5482","male","Angler",2019,3.5,TRUE
"4598","animal7400","animal4001","animal5368","male","Angler",2019,4,TRUE
"4599","animal7417","animal5399","animal4019","female","Angler",2020,5,TRUE
"4600","animal7442","animal5399","animal5481","male","Angler",2020,4.5,TRUE
"4601","animal7448","animal5406","animal4275","female","Angler",2020,5,FALSE
"4602","animal7451","animal5406","animal5464","female","Angler",2020,5,TRUE
"4603","animal7454","animal5406","animal4865","female","Angler",2020,5,TRUE
"4604","animal7455","animal5406","animal4803","male","Angler",2020,5,FALSE
"4605","animal7457","animal5406","animal4364","female","Angler",2020,5,FALSE
"4606","animal7460","animal5406","animal3818","male","Angler",2020,4.5,FALSE
"4607","animal7461","animal5406","animal5377","male","Angler",2020,5,FALSE
"4608","animal7466","animal5406","animal4392","male","Angler",2020,4.5,FALSE
"4609","animal7469","animal5406","animal4914","male","Angler",2020,5,FALSE
"4610","animal7470","animal5406","animal3599","female","Angler",2020,5,FALSE
"4611","animal7473","animal4866","animal5464","female","Angler",2020,5,FALSE
"4612","animal7474","animal4866","animal5407","male","Angler",2020,5,FALSE
"4613","animal7477","animal4866","animal5349","male","Angler",2020,5,TRUE
"4614","animal7481","animal4866","animal5486","female","Angler",2020,4.5,TRUE
"4615","animal7482","animal5418","animal4330","female","Angler",2020,5,TRUE
"4616","animal7487","animal5418","animal4810","male","Angler",2020,5,FALSE
"4617","animal7489","animal5418","animal5392","female","Angler",2020,5,FALSE
"4618","animal7491","animal5418","animal4374","female","Angler",2020,5,TRUE
"4619","animal7496","animal5418","animal3496","female","Angler",2020,4.5,TRUE
"4620","animal7497","animal5418","animal4065","male","Angler",2020,5,FALSE
"4621","animal7499","animal5418","animal3996","male","Angler",2020,5,FALSE
"4622","animal7509","animal5418","animal4788","female","Angler",2020,5,TRUE
"4623","animal7515","animal5418","animal3961","male","Angler",2020,5,FALSE
"4624","animal7516","animal5418","animal5440","female","Angler",2020,5,FALSE
"4625","animal7517","animal5418","animal5440","female","Angler",2020,5,FALSE
"4626","animal7525","animal5458","animal3991","female","Angler",2020,5,TRUE
"4627","animal7531","animal5458","animal5473","male","Angler",2020,5,FALSE
"4628","animal7532","animal5458","animal3971","female","Angler",2020,5,TRUE
"4629","animal7536","animal5458","animal4749","female","Angler",2020,5,FALSE
"4630","animal7552","animal5458","animal3753","female","Angler",2020,5,TRUE
"4631","animal7559","animal4089","animal5475","female","Angler",2020,4.5,TRUE
"4632","animal7564","animal3814","animal5450","female","Angler",2020,5,FALSE
"4633","animal7565","animal3636","animal5402","female","Angler",2020,5,TRUE
"4634","animal7572","animal3636","animal5450","male","Angler",2020,5,TRUE
"4635","animal7592","animal5340","animal4749","male","Angler",2020,5,TRUE
"4636","animal7601","animal5340","animal3620","female","Angler",2020,5,TRUE
"4637","animal7608","animal3490","animal5473","male","Angler",2020,5,FALSE
"4638","animal7618","animal5350","animal4031","female","Angler",2020,5,TRUE
"4639","animal7620","animal5350","animal4026","female","Angler",2020,5,FALSE
"4640","animal7624","animal5350","animal4870","male","Angler",2020,5,TRUE
"4641","animal7626","animal5350","animal4838","male","Angler",2020,5,FALSE
"4642","animal7632","animal5350","animal4026","female","Angler",2020,5,TRUE
"4643","animal7637","animal5350","animal5388","female","Angler",2020,5,TRUE
"4644","animal7641","animal5350","animal5489","female","Angler",2020,4.5,TRUE
"4645","animal7642","animal5350","animal4302","male","Angler",2020,5,FALSE
"4646","animal7646","animal5350","animal3818","female","Angler",2020,4.5,FALSE
"4647","animal7648","animal3597","animal5436","male","Angler",2020,5,FALSE
"4648","animal7651","animal3597","animal5370","male","Angler",2020,5,TRUE
"4649","animal7653","animal4783","animal5464","female","Angler",2020,5,TRUE
"4650","animal7655","animal4783","animal5459","female","Angler",2020,5,TRUE
"4651","animal7656","animal4783","animal5435","female","Angler",2020,5,TRUE
"4652","animal7658","animal4291","animal5457","male","Angler",2020,5,FALSE
"4653","animal7659","animal4291","animal5386","female","Angler",2020,5,FALSE
"4654","animal7661","animal4291","animal5481","female","Angler",2020,4.5,TRUE
"4655","animal7666","animal5365","animal5384","female","Angler",2020,5,FALSE
"4656","animal7673","animal5365","animal4348","female","Angler",2020,5,TRUE
"4657","animal7677","animal5365","animal4945","female","Angler",2020,4.5,TRUE
"4658","animal7678","animal5365","animal4931","female","Angler",2020,5,TRUE
"4659","animal7687","animal5365","animal4345","male","Angler",2020,5,FALSE
"4660","animal7692","animal5365","animal4944","male","Angler",2020,4.5,FALSE
"4661","animal7702","animal5378","animal5374","female","Angler",2020,5,TRUE
"4662","animal7707","animal5378","animal5446","male","Angler",2020,5,FALSE
"4663","animal7709","animal5378","animal4942","male","Angler",2020,5,FALSE
"4664","animal7710","animal5378","animal3998","female","Angler",2020,5,TRUE
"4665","animal7715","animal5378","animal4921","female","Angler",2020,5,FALSE
"4666","animal7718","animal5378","animal4366","female","Angler",2020,5,TRUE
"4667","animal7721","animal5378","animal5435","female","Angler",2020,5,FALSE
"4668","animal7726","animal5378","animal4081","male","Angler",2020,5,TRUE
"4669","animal7748","animal5399","animal3818","female","Angler",2021,5.5,TRUE
"4670","animal7750","animal5399","animal4824","male","Angler",2021,6,TRUE
"4671","animal7754","animal5399","animal5364","female","Angler",2021,6,TRUE
"4672","animal7778","animal5406","animal4349","female","Angler",2021,6,TRUE
"4673","animal7779","animal5406","animal5402","male","Angler",2021,6,FALSE
"4674","animal7785","animal5406","animal5447","male","Angler",2021,6,FALSE
"4675","animal7788","animal5406","animal4315","female","Angler",2021,6,TRUE
"4676","animal7789","animal5406","animal4813","female","Angler",2021,6,TRUE
"4677","animal7793","animal5406","animal5440","female","Angler",2021,6,FALSE
"4678","animal7795","animal5406","animal4852","male","Angler",2021,6,FALSE
"4679","animal7796","animal5406","animal4895","male","Angler",2021,6,FALSE
"4680","animal7800","animal5406","animal5354","male","Angler",2021,6,FALSE
"4681","animal7801","animal5406","animal4273","male","Angler",2021,6,FALSE
"4682","animal7804","animal5406","animal5433","female","Angler",2021,6,TRUE
"4683","animal7808","animal4866","animal5337","male","Angler",2021,6,TRUE
"4684","animal7811","animal5418","animal4287","female","Angler",2021,6,TRUE
"4685","animal7815","animal5418","animal3599","female","Angler",2021,6,FALSE
"4686","animal7826","animal5418","animal3969","female","Angler",2021,6,FALSE
"4687","animal7829","animal5418","animal4376","male","Angler",2021,6,FALSE
"4688","animal7839","animal5418","animal3985","male","Angler",2021,6,FALSE
"4689","animal7841","animal5418","animal5422","male","Angler",2021,6,FALSE
"4690","animal7843","animal5418","animal5348","female","Angler",2021,6,FALSE
"4691","animal7879","animal5458","animal4826","female","Angler",2021,6,FALSE
"4692","animal7884","animal5458","animal5457","female","Angler",2021,6,TRUE
"4693","animal7890","animal4089","animal5348","female","Angler",2021,6,FALSE
"4694","animal7904","animal3636","animal5356","female","Angler",2021,6,TRUE
"4695","animal7955","animal5674","animal5609","male","Angler",2023,6,FALSE
"4696","animal8027","animal5771","animal5141","female","Angler",2024,5.5,FALSE
"4697","animal8071","animal5865","animal5170","female","Angler",2025,6,FALSE
"4698","animal8078","animal5931","animal5888","male","Angler",2025,5.5,FALSE
"4699","animal8164","animal3435","animal6151","female","Angler",2004,5,TRUE
"4700","animal8165","animal3952","animal6152","female","Angler",2011,3,TRUE
"4701","animal8169","animal3488","animal6155","female","Angler",2015,6.5,TRUE
"4702","animal8170","animal5","animal6157","female","Angler",2015,2,TRUE
"4703","animal8171","animal5334","animal6156","female","Angler",2015,1.5,TRUE
"4704","animal8174","animal3476","animal6157","female","Angler",2015,8,FALSE
"4705","animal8177","animal6158","animal3706","female","Angler",2015,7.5,TRUE
